"chimney_2.12","18764","0.4532695710659027"
"chimney_sjs0.6_2.12","114","0.0027538228314369917"
"linkuisitor-core_2.12","23","5.55595790501684E-4"
"chimney_2.11","4288","0.10358238220214844"
"chimney_sjs0.6_2.11","82","0.001980819972231984"
"samurai_2.11","9","2.1740705415140837E-4"
"samurai_2.12","11","2.657197474036366E-4"
"samurai_sjs0.6_2.11","9","2.1740705415140837E-4"
"samurai_sjs0.6_2.12","9","2.1740705415140837E-4"
"pulp_2.12","29","7.005338557064533E-4"
"pulp_sjs0.6_2.12","32","7.730028592050076E-4"
"pulp_2.11","25","6.039084983058274E-4"
"pulp_sjs0.6_2.11","19","4.5897046220488846E-4"
"catnip_2.12","72","0.001739256433211267"
"catnip_sjs0.6_2.12","31","7.488465635105968E-4"
"enumz_sjs0.6_2.12","11","2.657197474036366E-4"
"enumz_2.12","16","3.865014296025038E-4"
"catnip_2.11","8","1.932507148012519E-4"
"linkuisitor-core_2.11","5","1.2078169675078243E-4"
"catnip_2.13.0-M4","5","1.2078169675078243E-4"
"linkuisitor-core_sjs0.6_2.12","6","1.4493803610093892E-4"
"catnip_sjs0.6_2.11","9","2.1740705415140837E-4"
"linkuisitor-core_2.13.0-M4","8","1.932507148012519E-4"
"linkuisitor-core_sjs0.6_2.11","6","1.4493803610093892E-4"
"pulp_2.13.0-M4","6","1.4493803610093892E-4"
"chimney_native0.3_2.11","41","9.90409986115992E-4"
"chimney_2.13.0-M5","9","2.1740705415140837E-4"
"chimney_sjs0.6_2.13.0-M5","5","1.2078169675078243E-4"
"endpoints-elm_2.12","16","3.865014296025038E-4"
"endpoints-json-schema-macros_sjs0.6_2.12","6","1.4493803610093892E-4"
"linkuisitor-core_sjs0.6_2.13.0-M4","5","1.2078169675078243E-4"
"endpoints-json-schema-macros_2.12","8","1.932507148012519E-4"
"chimney_sjs0.6_2.13","20","4.831267870031297E-4"
"chimney_2.13","15890","0.3838442265987396"
"enumz_2.13","6","1.4493803610093892E-4"
"pulp_2.13","1","2.4156339350156486E-5"
"enumz_sjs0.6_2.11","3","7.246901805046946E-5"
"enumz_2.11","5","1.2078169675078243E-4"
"ocdquery-core_2.12","23","5.55595790501684E-4"
"enumz_sjs0.6_2.13","2","4.831267870031297E-5"
"pulp_sjs0.6_2.13","2","4.831267870031297E-5"
"log4effect_2.11","3","7.246901805046946E-5"
"catnip_sjs0.6_2.13","6","1.4493803610093892E-4"
"catnip_2.13","15","3.623451048042625E-4"
"log4effect_2.13","1","2.4156339350156486E-5"
"log4effect_2.12","2","4.831267870031297E-5"
"ocdquery-core_2.13","6","1.4493803610093892E-4"
"chimney-cats_2.12","646","0.01560499519109726"
"chimney-cats_sjs0.6_2.13","5","1.2078169675078243E-4"
"chimney-cats_sjs0.6_2.11","19","4.5897046220488846E-4"
"chimney-cats_2.11","24","5.797521444037557E-4"
"chimney-cats_2.13","931","0.022489551454782486"
"chimney-cats_sjs0.6_2.12","22","5.314394948072731E-4"
"chimney-cats_sjs1_2.13","14","3.381887509021908E-4"
"chimney_sjs1_2.13","34","8.21315567009151E-4"
"chimney-cats_sjs1_2.12","14","3.381887509021908E-4"
"chimney_sjs1_2.12","16","3.865014296025038E-4"
