"chimney_2.12","20190","0.40722066164016724"
"chimney_sjs0.6_2.12","209","0.004215409513562918"
"linkuisitor-core_2.12","43","8.672851836308837E-4"
"chimney_2.11","3342","0.06740621477365494"
"chimney_sjs0.6_2.11","177","0.0035699878353625536"
"samurai_2.11","16","3.2271078089252114E-4"
"samurai_2.12","14","2.8237191145308316E-4"
"samurai_sjs0.6_2.11","15","3.025413607247174E-4"
"samurai_sjs0.6_2.12","19","3.8321904139593244E-4"
"pulp_2.12","72","0.0014521984849125147"
"pulp_sjs0.6_2.12","71","0.001432029064744711"
"pulp_2.11","49","9.883017046377063E-4"
"pulp_sjs0.6_2.11","45","9.076240239664912E-4"
"catnip_2.12","170","0.0034288018941879272"
"catnip_sjs0.6_2.12","146","0.002944735810160637"
"enumz_sjs0.6_2.12","30","6.050827214494348E-4"
"enumz_2.12","40","8.067769231274724E-4"
"catnip_2.11","86","0.0017345703672617674"
"linkuisitor-core_2.11","20","4.033884615637362E-4"
"catnip_2.13.0-M4","13","2.622024912852794E-4"
"linkuisitor-core_sjs0.6_2.12","19","3.8321904139593244E-4"
"catnip_sjs0.6_2.11","87","0.0017547397874295712"
"linkuisitor-core_2.13.0-M4","19","3.8321904139593244E-4"
"linkuisitor-core_sjs0.6_2.11","21","4.2355788173153996E-4"
"pulp_2.13.0-M4","27","5.445744027383626E-4"
"chimney_native0.3_2.11","83","0.001674062106758356"
"chimney_2.13.0-M5","17","3.428802010603249E-4"
"chimney_sjs0.6_2.13.0-M5","17","3.428802010603249E-4"
"endpoints-elm_2.12","42","8.471157634630799E-4"
"endpoints-json-schema-macros_sjs0.6_2.12","16","3.2271078089252114E-4"
"linkuisitor-core_sjs0.6_2.13.0-M4","11","2.2186365094967186E-4"
"endpoints-json-schema-macros_2.12","21","4.2355788173153996E-4"
"chimney_sjs0.6_2.13","81","0.0016337232664227486"
"chimney_2.13","19779","0.39893102645874023"
"enumz_2.13","54","0.001089148805476725"
"pulp_2.13","10","2.016942307818681E-4"
"enumz_sjs0.6_2.11","20","4.033884615637362E-4"
"enumz_2.11","20","4.033884615637362E-4"
"ocdquery-core_2.12","62","0.001250504283234477"
"enumz_sjs0.6_2.13","20","4.033884615637362E-4"
"pulp_sjs0.6_2.13","8","1.6135539044626057E-4"
"log4effect_2.11","8","1.6135539044626057E-4"
"catnip_sjs0.6_2.13","72","0.0014521984849125147"
"catnip_2.13","111","0.0022388058714568615"
"log4effect_2.13","9","1.8152481061406434E-4"
"log4effect_2.12","10","2.016942307818681E-4"
"ocdquery-core_2.13","12","2.4203307111747563E-4"
"chimney-cats_2.12","1335","0.026926180347800255"
"chimney-cats_sjs0.6_2.13","20","4.033884615637362E-4"
"chimney-cats_sjs0.6_2.11","30","6.050827214494348E-4"
"chimney-cats_2.11","31","6.252521416172385E-4"
"chimney-cats_2.13","1844","0.037192415446043015"
"chimney-cats_sjs0.6_2.12","30","6.050827214494348E-4"
"chimney-cats_sjs1_2.13","54","0.001089148805476725"
"chimney_sjs1_2.13","600","0.012101653963327408"
"chimney-cats_sjs1_2.12","45","9.076240239664912E-4"
"chimney_sjs1_2.12","42","8.471157634630799E-4"
"catnip_sjs1_2.13","65","0.0013110125437378883"
"catnip_sjs1_2.12","61","0.0012303348630666733"
