"chimney_2.12","27361","0.3100220859050751"
"chimney_sjs0.6_2.12","232","0.002628746209666133"
"linkuisitor-core_2.12","48","5.43878530152142E-4"
"chimney_2.11","2285","0.025890884920954704"
"chimney_sjs0.6_2.11","180","0.002039544517174363"
"samurai_2.11","26","2.9460087534971535E-4"
"samurai_2.12","24","2.71939265076071E-4"
"samurai_sjs0.6_2.11","22","2.492776548024267E-4"
"samurai_sjs0.6_2.12","21","2.3794686421751976E-4"
"pulp_2.12","81","9.177949978038669E-4"
"pulp_sjs0.6_2.12","81","9.177949978038669E-4"
"pulp_2.11","55","6.23194151557982E-4"
"pulp_sjs0.6_2.11","51","5.778709310106933E-4"
"catnip_2.12","134","0.0015183276263996959"
"catnip_sjs0.6_2.12","64","7.251713541336358E-4"
"enumz_sjs0.6_2.12","36","4.0790889761410654E-4"
"enumz_2.12","37","4.1923971730284393E-4"
"catnip_2.11","57","6.458557327277958E-4"
"linkuisitor-core_2.11","20","2.266160590806976E-4"
"catnip_2.13.0-M4","18","2.0395444880705327E-4"
"linkuisitor-core_sjs0.6_2.12","13","1.4730043767485768E-4"
"catnip_sjs0.6_2.11","50","5.665401113219559E-4"
"linkuisitor-core_2.13.0-M4","24","2.71939265076071E-4"
"linkuisitor-core_sjs0.6_2.11","23","2.606084744911641E-4"
"pulp_2.13.0-M4","29","3.285932762082666E-4"
"chimney_native0.3_2.11","82","9.291258174926043E-4"
"chimney_2.13.0-M5","25","2.8327005566097796E-4"
"chimney_sjs0.6_2.13.0-M5","23","2.606084744911641E-4"
"endpoints-elm_2.12","37","4.1923971730284393E-4"
"endpoints-json-schema-macros_sjs0.6_2.12","15","1.69962047948502E-4"
"linkuisitor-core_sjs0.6_2.13.0-M4","14","1.5863124281167984E-4"
"endpoints-json-schema-macros_2.12","23","2.606084744911641E-4"
"chimney_sjs0.6_2.13","168","0.001903574913740158"
"chimney_2.13","49645","0.5625177025794983"
"enumz_2.13","20","2.266160590806976E-4"
"pulp_2.13","13","1.4730043767485768E-4"
"enumz_sjs0.6_2.11","21","2.3794686421751976E-4"
"enumz_2.11","22","2.492776548024267E-4"
"ocdquery-core_2.12","50","5.665401113219559E-4"
"enumz_sjs0.6_2.13","23","2.606084744911641E-4"
"pulp_sjs0.6_2.13","12","1.359696325380355E-4"
"log4effect_2.11","12","1.359696325380355E-4"
"catnip_sjs0.6_2.13","41","4.6456290874630213E-4"
"catnip_2.13","78","8.838025969453156E-4"
"log4effect_2.13","13","1.4730043767485768E-4"
"log4effect_2.12","13","1.4730043767485768E-4"
"ocdquery-core_2.13","14","1.5863124281167984E-4"
"chimney-cats_2.12","1247","0.014129511080682278"
"chimney-cats_sjs0.6_2.13","29","3.285932762082666E-4"
"chimney-cats_sjs0.6_2.11","37","4.1923971730284393E-4"
"chimney-cats_2.11","40","4.532321181613952E-4"
"chimney-cats_2.13","3452","0.039113931357860565"
"chimney-cats_sjs0.6_2.12","37","4.1923971730284393E-4"
"chimney-cats_sjs1_2.13","237","0.002685400191694498"
"chimney_sjs1_2.13","1661","0.018820462748408318"
"chimney-cats_sjs1_2.12","37","4.1923971730284393E-4"
"chimney_sjs1_2.12","79","8.95133416634053E-4"
"catnip_sjs1_2.13","32","3.625856770668179E-4"
"catnip_sjs1_2.12","31","3.5125488648191094E-4"
