"chimney_2.12","31735","0.3403071165084839"
"chimney_sjs0.6_2.12","259","0.0027773608453571796"
"linkuisitor-core_2.12","54","5.790636059828103E-4"
"chimney_2.11","3541","0.037971559911966324"
"chimney_sjs0.6_2.11","202","0.0021661268547177315"
"samurai_2.11","25","2.680850157048553E-4"
"samurai_2.12","20","2.1446801838465035E-4"
"samurai_sjs0.6_2.11","26","2.788084093481302E-4"
"samurai_sjs0.6_2.12","24","2.573616220615804E-4"
"pulp_2.12","117","0.001254637842066586"
"pulp_sjs0.6_2.12","109","0.0011688506929203868"
"pulp_2.11","77","8.257018635049462E-4"
"pulp_sjs0.6_2.11","75","8.042550180107355E-4"
"catnip_2.12","159","0.0017050206661224365"
"catnip_sjs0.6_2.12","132","0.0014154888922348619"
"enumz_sjs0.6_2.12","50","5.361700314097106E-4"
"enumz_2.12","53","5.683402414433658E-4"
"catnip_2.11","57","6.112338160164654E-4"
"linkuisitor-core_2.11","27","2.8953180299140513E-4"
"catnip_2.13.0-M4","12","1.286808110307902E-4"
"linkuisitor-core_sjs0.6_2.12","26","2.788084093481302E-4"
"catnip_sjs0.6_2.11","63","6.755742360837758E-4"
"linkuisitor-core_2.13.0-M4","27","2.8953180299140513E-4"
"linkuisitor-core_sjs0.6_2.11","27","2.8953180299140513E-4"
"pulp_2.13.0-M4","42","4.503828240558505E-4"
"chimney_native0.3_2.11","120","0.0012868080521002412"
"chimney_2.13.0-M5","20","2.1446801838465035E-4"
"chimney_sjs0.6_2.13.0-M5","30","3.217020130250603E-4"
"endpoints-elm_2.12","44","4.7182964044623077E-4"
"endpoints-json-schema-macros_sjs0.6_2.12","13","1.394042046740651E-4"
"linkuisitor-core_sjs0.6_2.13.0-M4","17","1.8229780835099518E-4"
"endpoints-json-schema-macros_2.12","23","2.466382284183055E-4"
"chimney_sjs0.6_2.13","233","0.0024985524360090494"
"chimney_2.13","50093","0.5371673107147217"
"enumz_2.13","31","3.324254066683352E-4"
"pulp_2.13","13","1.394042046740651E-4"
"enumz_sjs0.6_2.11","25","2.680850157048553E-4"
"enumz_2.11","30","3.217020130250603E-4"
"ocdquery-core_2.12","79","8.47148650791496E-4"
"enumz_sjs0.6_2.13","29","3.109786193817854E-4"
"pulp_sjs0.6_2.13","14","1.5012761286925524E-4"
"log4effect_2.11","13","1.394042046740651E-4"
"catnip_sjs0.6_2.13","53","5.683402414433658E-4"
"catnip_2.13","51","5.46893454156816E-4"
"log4effect_2.13","16","1.7157441470772028E-4"
"log4effect_2.12","13","1.394042046740651E-4"
"ocdquery-core_2.13","13","1.394042046740651E-4"
"chimney-cats_2.12","1220","0.013082548975944519"
"chimney-cats_sjs0.6_2.13","40","4.289360367693007E-4"
"chimney-cats_sjs0.6_2.11","50","5.361700314097106E-4"
"chimney-cats_2.11","53","5.683402414433658E-4"
"chimney-cats_2.13","3062","0.03283505141735077"
"chimney-cats_sjs0.6_2.12","51","5.46893454156816E-4"
"chimney-cats_sjs1_2.13","220","0.0023591481149196625"
"chimney_sjs1_2.13","413","0.0044287643395364285"
"chimney-cats_sjs1_2.12","52","5.576168186962605E-4"
"chimney_sjs1_2.12","110","0.0011795740574598312"
"catnip_sjs1_2.13","37","3.9676582673564553E-4"
"catnip_sjs1_2.12","34","3.6459561670199037E-4"
