"chimney_2.12","6362","0.38387739658355713"
"chimney_sjs0.6_2.12","9","5.430519231595099E-4"
"linkuisitor-core_2.12","3","1.8101731257047504E-4"
"chimney_2.11","656","0.03958245366811752"
"chimney_sjs0.6_2.11","8","4.827128432225436E-4"
"samurai_2.11","3","1.8101731257047504E-4"
"samurai_2.12","3","1.8101731257047504E-4"
"samurai_sjs0.6_2.11","4","2.413564216112718E-4"
"samurai_sjs0.6_2.12","3","1.8101731257047504E-4"
"pulp_2.12","5","3.016955161001533E-4"
"pulp_sjs0.6_2.12","4","2.413564216112718E-4"
"pulp_2.11","4","2.413564216112718E-4"
"pulp_sjs0.6_2.11","4","2.413564216112718E-4"
"catnip_2.12","20","0.0012067820644006133"
"catnip_sjs0.6_2.12","10","6.033910322003067E-4"
"enumz_sjs0.6_2.12","3","1.8101731257047504E-4"
"enumz_2.12","8","4.827128432225436E-4"
"catnip_2.11","11","6.637301412411034E-4"
"linkuisitor-core_2.11","4","2.413564216112718E-4"
"catnip_2.13.0-M4","3","1.8101731257047504E-4"
"linkuisitor-core_sjs0.6_2.12","4","2.413564216112718E-4"
"catnip_sjs0.6_2.11","11","6.637301412411034E-4"
"linkuisitor-core_2.13.0-M4","3","1.8101731257047504E-4"
"linkuisitor-core_sjs0.6_2.11","3","1.8101731257047504E-4"
"pulp_2.13.0-M4","3","1.8101731257047504E-4"
"chimney_native0.3_2.11","8","4.827128432225436E-4"
"chimney_2.13.0-M5","3","1.8101731257047504E-4"
"chimney_sjs0.6_2.13.0-M5","2","1.206782108056359E-4"
"endpoints-elm_2.12","3","1.8101731257047504E-4"
"endpoints-json-schema-macros_sjs0.6_2.12","2","1.206782108056359E-4"
"linkuisitor-core_sjs0.6_2.13.0-M4","2","1.206782108056359E-4"
"endpoints-json-schema-macros_2.12","3","1.8101731257047504E-4"
"chimney_sjs0.6_2.13","16","9.654256864450872E-4"
"chimney_2.13","6798","0.4101852476596832"
"enumz_2.13","6","3.620346251409501E-4"
"pulp_2.13","3","1.8101731257047504E-4"
"enumz_sjs0.6_2.11","3","1.8101731257047504E-4"
"enumz_2.11","4","2.413564216112718E-4"
"ocdquery-core_2.12","3","1.8101731257047504E-4"
"enumz_sjs0.6_2.13","5","3.016955161001533E-4"
"pulp_sjs0.6_2.13","4","2.413564216112718E-4"
"log4effect_2.11","4","2.413564216112718E-4"
"catnip_sjs0.6_2.13","10","6.033910322003067E-4"
"catnip_2.13","18","0.0010861038463190198"
"log4effect_2.13","2","1.206782108056359E-4"
"log4effect_2.12","3","1.8101731257047504E-4"
"ocdquery-core_2.13","4","2.413564216112718E-4"
"chimney-cats_2.12","1081","0.06522656977176666"
"chimney-cats_sjs0.6_2.13","4","2.413564216112718E-4"
"chimney-cats_sjs0.6_2.11","6","3.620346251409501E-4"
"chimney-cats_2.11","6","3.620346251409501E-4"
"chimney-cats_2.13","1036","0.06251130998134613"
"chimney-cats_sjs0.6_2.12","6","3.620346251409501E-4"
"chimney-cats_sjs1_2.13","11","6.637301412411034E-4"
"chimney_sjs1_2.13","325","0.01961020939052105"
"chimney-cats_sjs1_2.12","10","6.033910322003067E-4"
"chimney_sjs1_2.12","10","6.033910322003067E-4"
"catnip_sjs1_2.13","11","6.637301412411034E-4"
"catnip_sjs1_2.12","10","6.033910322003067E-4"
