"chimney_2.12","3508","0.045396313071250916"
"chimney_sjs0.6_2.12","66","8.540925337001681E-4"
"linkuisitor-core_2.12","25","3.235198964830488E-4"
"chimney_2.11","88","0.0011387900449335575"
"chimney_sjs0.6_2.11","53","6.858622073195875E-4"
"samurai_2.11","6","7.764477777527645E-5"
"samurai_2.12","7","9.058557043317705E-5"
"samurai_sjs0.6_2.11","12","1.552895555505529E-4"
"samurai_sjs0.6_2.12","4","5.1763185183517635E-5"
"pulp_2.12","38","4.917502519674599E-4"
"pulp_sjs0.6_2.12","42","5.435134517028928E-4"
"pulp_2.11","32","4.141054814681411E-4"
"pulp_sjs0.6_2.11","40","5.176318227313459E-4"
"catnip_2.12","48","6.211582222022116E-4"
"catnip_sjs0.6_2.12","49","6.340990075841546E-4"
"enumz_sjs0.6_2.12","26","3.364606818649918E-4"
"enumz_2.12","81","0.0010482044890522957"
"catnip_2.11","14","1.811711408663541E-4"
"linkuisitor-core_2.11","22","2.846975112333894E-4"
"catnip_2.13.0-M4","8","1.0352637036703527E-4"
"linkuisitor-core_sjs0.6_2.12","23","2.9763829661533237E-4"
"catnip_sjs0.6_2.11","34","4.3998705223202705E-4"
"linkuisitor-core_2.13.0-M4","6","7.764477777527645E-5"
"linkuisitor-core_sjs0.6_2.11","24","3.105791111011058E-4"
"pulp_2.13.0-M4","11","1.423487556166947E-4"
"chimney_native0.3_2.11","43","5.564542370848358E-4"
"chimney_2.13.0-M5","7","9.058557043317705E-5"
"chimney_sjs0.6_2.13.0-M5","25","3.235198964830488E-4"
"endpoints-elm_2.12","33","4.2704626685008407E-4"
"endpoints-json-schema-macros_sjs0.6_2.12","21","2.717567258514464E-4"
"linkuisitor-core_sjs0.6_2.13.0-M4","3","3.8822388887638226E-5"
"endpoints-json-schema-macros_2.12","3","3.8822388887638226E-5"
"chimney_sjs0.6_2.13","41","5.305726081132889E-4"
"chimney_2.13","23207","0.30031704902648926"
"enumz_2.13","266","0.0034422515891492367"
"pulp_2.13","6","7.764477777527645E-5"
"enumz_sjs0.6_2.11","14","1.811711408663541E-4"
"enumz_2.11","8","1.0352637036703527E-4"
"ocdquery-core_2.12","35","4.529278667178005E-4"
"enumz_sjs0.6_2.13","9","1.1646716302493587E-4"
"pulp_sjs0.6_2.13","8","1.0352637036703527E-4"
"log4effect_2.11","5","6.470397784141824E-5"
"catnip_sjs0.6_2.13","21","2.717567258514464E-4"
"catnip_2.13","40","5.176318227313459E-4"
"log4effect_2.13","5","6.470397784141824E-5"
"log4effect_2.12","4","5.1763185183517635E-5"
"ocdquery-core_2.13","12","1.552895555505529E-4"
"chimney-cats_2.12","133","0.0017211257945746183"
"chimney-cats_sjs0.6_2.13","29","3.752830671146512E-4"
"chimney-cats_sjs0.6_2.11","36","4.658686520997435E-4"
"chimney-cats_2.11","27","3.4940149635076523E-4"
"chimney-cats_2.13","2703","0.034978970885276794"
"chimney-cats_sjs0.6_2.12","33","4.2704626685008407E-4"
"chimney-cats_sjs1_2.13","128","0.0016564219258725643"
"chimney_sjs1_2.13","242","0.0031316725071519613"
"chimney-cats_sjs1_2.12","69","8.929148898459971E-4"
"chimney_sjs1_2.12","163","0.0021093497052788734"
"catnip_sjs1_2.13","12","1.552895555505529E-4"
"catnip_sjs1_2.12","19","2.4587512598372996E-4"
"chimney-cats_native0.4_2.13","58","7.505661342293024E-4"
"chimney_native0.4_2.13","58","7.505661342293024E-4"
"chimney-cats_native0.4_2.12","63","8.152701193466783E-4"
"chimney_native0.4_2.12","63","8.152701193466783E-4"
"chimney-macro-commons_sjs1_3","481","0.006224522832781076"
"chimney-macro-commons_sjs1_2.12","144","0.001863474608398974"
"chimney-macro-commons_native0.4_2.12","12","1.552895555505529E-4"
"chimney_3","8004","0.1035781279206276"
"chimney_native0.4_3","41","5.305726081132889E-4"
"chimney_sjs1_3","474","0.006133937276899815"
"chimney-cats_native0.4_3","54","6.988029927015305E-4"
"chimney-cats_3","1215","0.01572306640446186"
"chimney-cats_sjs1_3","166","0.0021481721196323633"
"chimney-macro-commons_2.12","1128","0.014597217552363873"
"chimney-macro-commons_2.13","16791","0.21728889644145966"
"chimney-macro-commons_3","8002","0.10355225205421448"
"chimney-macro-commons_sjs1_2.13","238","0.0030799093656241894"
"chimney-macro-commons_native0.4_2.13","41","5.305726081132889E-4"
"chimney-macro-commons_native0.4_3","43","5.564542370848358E-4"
"chimney-protobufs_2.12","104","0.0013458427274599671"
"chimney-protobufs_3","939","0.012151407077908516"
"chimney-protobufs_native0.4_2.12","4","5.1763185183517635E-5"
"chimney-protobufs_sjs1_2.13","127","0.0016434810822829604"
"chimney-java-collections_2.13","2399","0.031044969335198402"
"chimney-protobufs_sjs1_2.12","62","8.023293339647353E-4"
"chimney-java-collections_2.12","99","0.0012811387423425913"
"chimney-java-collections_3","556","0.007195082493126392"
"chimney-protobufs_2.13","2283","0.029543837532401085"
"chimney-protobufs_sjs1_3","187","0.002419928787276149"
"chimney-protobufs_native0.4_2.13","42","5.435134517028928E-4"
"chimney-protobufs_native0.4_3","45","5.823358078487217E-4"
"chimney-protobufs_native0.5_2.12","59","7.635069778189063E-4"
"chimney-macro-commons_native0.5_2.12","63","8.152701193466783E-4"
"chimney_native0.5_3","73","9.4467808958143E-4"
"chimney-cats_native0.5_3","57","7.376253488473594E-4"
"chimney-cats_native0.5_2.13","58","7.505661342293024E-4"
"chimney_native0.5_2.13","67","8.670333190821111E-4"
"chimney-cats_native0.5_2.12","55","7.117437780834734E-4"
"chimney_native0.5_2.12","66","8.540925337001681E-4"
"chimney-protobufs_native0.5_3","57","7.376253488473594E-4"
"chimney-macro-commons_native0.5_3","75","9.705596603453159E-4"
"chimney-protobufs_native0.5_2.13","57","7.376253488473594E-4"
"chimney-macro-commons_native0.5_2.13","67","8.670333190821111E-4"
"mdc4s_native0.5_2.12","6","7.764477777527645E-5"
"mdc4s-slf4j_3","6","7.764477777527645E-5"
"mdc4s-cats-effect_sjs1_2.12","5","6.470397784141824E-5"
"mdc4s-cats-effect_2.13","3","3.8822388887638226E-5"
"mdc4s-cats-effect_2.12","6","7.764477777527645E-5"
"mdc4s_sjs1_2.12","3","3.8822388887638226E-5"
"mdc4s_sjs1_2.13","4","5.1763185183517635E-5"
"mdc4s_native0.5_3","2","2.5881592591758817E-5"
"mdc4s-monix_sjs1_3","4","5.1763185183517635E-5"
"mdc4s-cats-effect_3","7","9.058557043317705E-5"
"mdc4s-cats-effect_sjs1_3","6","7.764477777527645E-5"
"mdc4s-monix_sjs1_2.13","5","6.470397784141824E-5"
"mdc4s_3","4","5.1763185183517635E-5"
"mdc4s-monix_sjs1_2.12","5","6.470397784141824E-5"
"mdc4s_2.13","3","3.8822388887638226E-5"
"mdc4s-slf4j_2.13","2","2.5881592591758817E-5"
"mdc4s-slf4j-test-logger_2.13","3","3.8822388887638226E-5"
"mdc4s_sjs1_3","2","2.5881592591758817E-5"
"mdc4s-monix_3","2","2.5881592591758817E-5"
"mdc4s_native0.5_2.13","6","7.764477777527645E-5"
"mdc4s-monix_2.12","2","2.5881592591758817E-5"
"mdc4s-monix_2.13","3","3.8822388887638226E-5"
"mdc4s_2.12","2","2.5881592591758817E-5"
"mdc4s-slf4j_2.12","3","3.8822388887638226E-5"
"mdc4s-cats-effect_sjs1_2.13","4","5.1763185183517635E-5"
"mdc4s-slf4j-test-logger_2.12","3","3.8822388887638226E-5"
"mdc4s-slf4j-test-logger_3","5","6.470397784141824E-5"
"enumz_sjs1_2.12","11","1.423487556166947E-4"
"chimney-engine_sjs1_2.12","56","7.246845634654164E-4"
"chimney-engine_sjs1_2.13","58","7.505661342293024E-4"
"chimney-engine_3","58","7.505661342293024E-4"
"enumz-chimney_sjs1_2.13","29","3.752830671146512E-4"
"enumz_native0.5_3","31","4.0116466698236763E-4"
"enumz-chimney_2.12","14","1.811711408663541E-4"
"enumz-chimney_2.13","70","9.05855733435601E-4"
"enumz-chimney_sjs1_2.12","7","9.058557043317705E-5"
"chimney-engine_2.13","57","7.376253488473594E-4"
"enumz-chimney_native0.5_3","26","3.364606818649918E-4"
"chimney-engine_sjs1_3","51","6.599805783480406E-4"
"enumz-chimney_3","16","2.0705274073407054E-4"
"chimney-engine_2.12","56","7.246845634654164E-4"
"chimney-engine_native0.5_3","57","7.376253488473594E-4"
"enumz_sjs1_3","9","1.1646716302493587E-4"
"enumz_native0.5_2.13","12","1.552895555505529E-4"
"enumz_3","16","2.0705274073407054E-4"
"enumz-chimney_sjs1_3","10","1.2940795568283647E-4"
"enumz_native0.5_2.12","33","4.2704626685008407E-4"
"chimney-engine_native0.5_2.12","54","6.988029927015305E-4"
"chimney-engine_native0.5_2.13","56","7.246845634654164E-4"
"enumz_sjs1_2.13","10","1.2940795568283647E-4"
"enumz-chimney_native0.5_2.12","9","1.1646716302493587E-4"
"enumz-chimney_native0.5_2.13","9","1.1646716302493587E-4"
